128,2L,2750,ZRH,1678,RMF,4197,,0,319,3337.441267
129,2N,3652,AJR,730,LYC,719,,0,ATP,118.8590403
130,2N,3652,ARN,737,GEV,715,,0,ATP,843.975814
131,2N,3652,ARN,737,HAD,709,,0,SF3,444.4784378
132,2N,3652,ARN,737,JKG,688,,0,ATP SF3,306.2054197
133,2N,3652,ARN,737,KRF,718,,0,ATP,377.7796226
134,2N,3652,ARN,737,KSD,5595,,0,SF3,259.1468308
135,2N,3652,ARN,737,LYC,719,,0,ATP,546.0229775
136,2N,3652,ARN,737,MHQ,442,,0,SF3,122.1856447
137,2N,3652,ARN,737,OER,722,,0,ATR,421.5199422
138,2N,3652,ARN,737,POR,448,,0,SF3,292.3265698
139,2N,3652,ARN,737,TRF,664,,0,SF3,436.1582871
140,2N,3652,ARN,737,VBY,746,,0,SF3 ATP,222.5551716
141,2N,3652,ARN,737,VHM,729,,0,SF3,550.7566438
142,2N,3652,ARN,737,VXO,711,,0,SF3,355.4905069
143,2N,3652,GEV,715,ARN,737,,0,ATP,843.975814
144,2N,3652,GEV,715,KRF,718,,0,ATP,475.8352585
145,2N,3652,HAD,709,ARN,737,,0,SF3 ATP,444.4784378
146,2N,3652,HAD,709,JKG,688,,0,ATP SF3,140.3923601
147,2N,3652,HAD,709,VXO,711,,0,SF3,119.1004697
148,2N,3652,HMV,5599,VHM,729,,0,SF3,159.004388
149,2N,3652,JKG,688,ARN,737,,0,ATP SF3,306.2054197
150,2N,3652,JKG,688,HAD,709,,0,ATP SF3,140.3923601
151,2N,3652,KOK,435,POR,448,,0,SF3,260.4663545
152,2N,3652,KRF,718,ARN,737,,0,ATP,377.7796226
153,2N,3652,KRF,718,GEV,715,,0,ATP,475.8352585
154,2N,3652,KSD,5595,ARN,737,,0,SF3,259.1468308
155,2N,3652,LYC,719,AJR,730,,0,ATP,118.8590403
156,2N,3652,LYC,719,ARN,737,,0,ATP,546.0229775
157,2N,3652,MHQ,442,ARN,737,,0,SF3,122.1856447
158,2N,3652,MHQ,442,TKU,460,,0,SF3,137.2893516
159,2N,3652,OER,722,ARN,737,,0,ATR,421.5199422
160,2N,3652,OSL,644,VXO,711,,0,SF3,414.0599298
161,2N,3652,POR,448,ARN,737,,0,SF3,292.3265698
162,2N,3652,POR,448,KOK,435,,0,SF3,260.4663545
163,2N,3652,TKU,460,MHQ,442,,0,SF3,137.2893516
164,2N,3652,TRF,664,ARN,737,,0,SF3,436.1582871
165,2N,3652,VBY,746,ARN,737,,0,SF3 ATP,222.5551716
166,2N,3652,VHM,729,ARN,737,,0,SF3,550.7566438
167,2N,3652,VHM,729,HMV,5599,,0,SF3,159.004388
168,2N,3652,VXO,711,ARN,737,,0,SF3,355.4905069
169,2N,3652,VXO,711,OSL,644,,0,SF3,414.0599298
170,2O,146,ADQ,3531,AOS,7167,,0,BNI,10000
171,2O,146,ADQ,3531,KKB,7168,,0,BNI,10000
172,2O,146,ADQ,3531,KLN,7162,,0,BNI,91.48826934
173,2O,146,ADQ,3531,KOZ,7164,,0,BNI,10000
174,2O,146,ADQ,3531,OLH,7163,,0,BNI,10000
175,2O,146,AOS,7167,KZB,7176,,0,BNI,10000
176,2O,146,KKB,7168,SYB,7173,,0,BNI,10000
177,2O,146,KLN,7162,KYK,7161,,0,BNI,28.38402821
178,2O,146,KOZ,7164,ORI,7165,,0,BNI,10000
179,2O,146,SYB,7173,KPR,7172,,0,BNI,10000
180,2P,897,BSO,6019,MNL,2397,,0,DH4,668.5873317
181,2P,897,BXU,4200,MNL,2397,,0,320,785.6636044
182,2P,897,CBO,2399,MNL,2397,,0,320,887.6554025
183,2P,897,CGY,2400,MNL,2397,,0,320,754.9091165
184,2P,897,CRM,6024,MNL,2397,,0,DH4,450.1057312
185,2P,897,DGT,2425,MNL,2397,,0,320,626.5736902
186,2P,897,DWC,8076,MNL,2397,,0,330,6929.057653
187,2P,897,GES,2402,MNL,2397,Y,0,320,1039.923633
188,2P,897,KLO,2430,MNL,2397,,0,320,347.1762046
189,2P,897,LGP,4203,MNL,2397,,0,320,329.3862311
190,2P,897,MNL,2397,BSO,6019,,0,DH4,668.5873317
191,2P,897,MNL,2397,BXU,4200,,0,320,785.6636044
192,2P,897,MNL,2397,CBO,2399,,0,320,887.6554025
193,2P,897,MNL,2397,CGY,2400,,0,320,754.9091165
194,2P,897,MNL,2397,CRM,6024,,0,DH4,450.1057312
195,2P,897,MNL,2397,DGT,2425,,0,320,626.5736902
196,2P,897,MNL,2397,DWC,8076,,0,330,6929.057653
197,2P,897,MNL,2397,GES,2402,Y,0,320,1039.923633
198,2P,897,MNL,2397,KLO,2430,,0,320,347.1762046
199,2P,897,MNL,2397,LGP,4203,,0,320,329.3862311
200,2P,897,MNL,2397,MPH,2426,,0,DH3,304.6045541
201,2P,897,MNL,2397,OZC,4204,,0,320,768.1056555
202,2P,897,MNL,2397,PPS,2433,,0,320,584.1982729
203,2P,897,MNL,2397,RXS,6026,,0,320,374.1081206
204,2P,897,MNL,2397,SUG,6016,,0,DH4,717.1596455
205,2P,897,MNL,2397,TUG,6021,,0,DH4,356.7990484
206,2P,897,MNL,2397,ZAM,2404,,0,320,851.1508238
207,2P,897,MPH,2426,MNL,2397,,0,DH3,304.6045541
208,2P,897,OZC,4204,MNL,2397,,0,320,768.1056555
209,2P,897,PPS,2433,MNL,2397,,0,320,584.1982729
210,2P,897,RXS,6026,MNL,2397,,0,320,374.1081206
211,2P,897,SUG,6016,MNL,2397,,0,DH4,717.1596455
212,2P,897,TUG,6021,MNL,2397,,0,DH4,356.7990484
213,2P,897,ZAM,2404,MNL,2397,,0,320,851.1508238
214,2Z,1729,AUX,7376,PMW,4214,,0,AT7,340.9005574
215,2Z,1729,BRA,7373,BSB,2531,,0,AT7,525.6465789
216,2Z,1729,BRA,7373,SSA,2621,,0,AT7,731.7115489
217,2Z,1729,BSB,2531,BRA,7373,,0,AT7,525.6465789
218,2Z,1729,BSB,2531,OPS,7367,,0,AT7,938.3890739
219,2Z,1729,BSB,2531,RAO,2613,,0,AT7,585.8853682
220,2Z,1729,CAC,2535,GRU,2564,,0,AT7,733.4994602
221,2Z,1729,CGB,2548,GYN,2562,,0,AT7,744.5253178
222,2Z,1729,CGB,2548,OPS,7367,,0,AT7,422.8702528
223,2Z,1729,CGR,2538,DOU,7380,,0,AT7,194.5115194
224,2Z,1729,DOU,7380,CGR,2538,,0,AT7,194.5115194
225,2Z,1729,DOU,7380,GRU,2564,,0,AT7,877.0738736
226,2Z,1729,GIG,2560,RAO,2613,,0,AT7,502.4166165
227,2Z,1729,GRU,2564,CAC,2535,,0,AT7,733.4994602
228,2Z,1729,GRU,2564,DOU,7380,,0,AT7,877.0738736
229,2Z,1729,GRU,2564,RAO,2613,,0,AT7,288.6975105
230,2Z,1729,GRU,2564,UBA,2635,,0,AT7,436.3766551
231,2Z,1729,GRU,2564,UDI,2633,,0,AT7,537.7555229
232,2Z,1729,GRU,2564,VDC,6039,,0,AT7,1120.277271
233,2Z,1729,GYN,2562,CGB,2548,,0,AT7,744.5253178
234,2Z,1729,GYN,2562,PMW,4214,,0,AT7,711.1838833
235,2Z,1729,GYN,2562,RAO,2613,,0,AT7,523.3844821
236,2Z,1729,GYN,2562,UDI,2633,,0,AT7,271.6503045
237,2Z,1729,OPS,7367,BSB,2531,,0,AT7,938.3890739
238,2Z,1729,OPS,7367,CGB,2548,,0,AT7,422.8702528
239,2Z,1729,PLU,2528,RAO,2613,,0,AT7,423.342092
240,2Z,1729,PMW,4214,AUX,7376,,0,AT7,340.9005574
241,2Z,1729,PMW,4214,GYN,2562,,0,AT7,711.1838833
242,2Z,1729,RAO,2613,BSB,2531,,0,AT7,585.8853682
243,2Z,1729,RAO,2613,GIG,2560,,0,AT7,502.4166165
244,2Z,1729,RAO,2613,GRU,2564,,0,AT7,288.6975105
245,2Z,1729,RAO,2613,GYN,2562,,0,AT7,523.3844821
246,2Z,1729,RAO,2613,PLU,2528,,0,AT7,423.342092
247,2Z,1729,RAO,2613,SJP,2619,,0,AT7,172.9133459
248,2Z,1729,RAO,2613,UDI,2633,,0,AT7,254.8440315
249,2Z,1729,SJP,2619,RAO,2613,,0,AT7,172.9133459
250,2Z,1729,SSA,2621,BRA,7373,,0,AT7,731.7115489
251,2Z,1729,SSA,2621,VDC,6039,,0,AT7,349.8843453
252,2Z,1729,UBA,2635,GRU,2564,,0,AT7,436.3766551
253,2Z,1729,UBA,2635,UDI,2633,,0,AT7,101.6790529
254,2Z,1729,UDI,2633,GRU,2564,,0,AT7,537.7555229
255,2Z,1729,UDI,2633,GYN,2562,,0,AT7,271.6503045
256,2Z,1729,UDI,2633,RAO,2613,,0,AT7,254.8440315
257,2Z,1729,UDI,2633,UBA,2635,,0,AT7,101.6790529
258,2Z,1729,VDC,6039,GRU,2564,,0,AT7,1120.277271
259,2Z,1729,VDC,6039,SSA,2621,,0,AT7,349.8843453
260,3E,10739,BRL,5726,ORD,3830,,0,CNC,299.7634211
261,3E,10739,BRL,5726,STL,3678,,0,CNC,235.2589089
262,3E,10739,DEC,4042,ORD,3830,,0,CNC,251.7022466
263,3E,10739,DEC,4042,STL,3678,,0,CNC,177.0221314
264,3E,10739,JBR,3591,STL,3678,,0,CNC,325.2751066
265,3E,10739,ORD,3830,BRL,5726,,0,CNC,299.7634211
266,3E,10739,ORD,3830,DEC,4042,,0,CNC,251.7022466
267,3E,10739,STL,3678,BRL,5726,,0,CNC,235.2589089
268,3E,10739,STL,3678,DEC,4042,,0,CNC,177.0221314
269,3E,10739,STL,3678,JBR,3591,,0,CNC,325.2751066
270,3F,16262,CGA,7144,HYL,7145,,0,DHP,10000
271,3F,16262,CGA,7144,KTN,3808,,0,DHP,10000
272,3F,16262,HYL,7145,CGA,7144,,0,DHP,10000
273,3F,16262,HYL,7145,KTB,7147,,0,DHP,10000
274,3F,16262,HYL,7145,KTN,3808,,0,DHP,10000
275,3F,16262,KTB,7147,HYL,7145,,0,DHP,10000
276,3F,16262,KTB,7147,KTN,3808,,0,DHP,10000
277,3F,16262,KTN,3808,CGA,7144,,0,DHP,10000
278,3F,16262,KTN,3808,HYL,7145,,0,DHP,10000
279,3F,16262,KTN,3808,KTB,7147,,0,DHP,10000
280,3F,16262,KTN,3808,MTM,7146,,0,DHP,26.42029781
281,3F,16262,MTM,7146,KTN,3808,,0,DHP,26.42029781
282,3G,595,ACC,248,DKR,1084,,0,319,2148.776216
283,3G,595,ACC,248,LOS,273,,0,319,400.511356
284,3G,595,ACC,248,ROB,1063,,0,319,1129.786906
285,3G,595,BCN,1218,BJL,1050,,0,319,3599.883987
286,3G,595,BJL,1050,BCN,1218,,0,319,3599.883987
287,3G,595,BJL,1050,DKR,1084,,0,319,180.17842
288,3G,595,BJL,1050,FNA,1059,,0,319,646.4746864
289,3G,595,CKY,4162,OXB,5665,,0,319,340.8441364
290,3G,595,DKR,1084,ACC,248,,0,319,2148.776216
291,3G,595,DKR,1084,BJL,1050,,0,319,180.17842
292,3G,595,DKR,1084,DLA,897,,0,319,3209.821256
293,3G,595,DKR,1084,FNA,1059,,0,319,825.8702599
294,3G,595,DKR,1084,LOS,273,,0,319,2446.227434
295,3G,595,DKR,1084,OXB,5665,,0,319,373.5629745
296,3G,595,DLA,897,DKR,1084,,0,319,3209.821256
297,3G,595,DLA,897,LOS,273,,0,319,763.8894162
298,3G,595,FNA,1059,BJL,1050,,0,319,646.4746864
299,3G,595,FNA,1059,DKR,1084,,0,319,825.8702599
300,3G,595,FNA,1059,LGW,502,,0,319,4877.379911
301,3G,595,FNA,1059,ROB,1063,,0,319,409.5954725
302,3G,595,LGW,502,FNA,1059,,0,319,4877.379911
303,3G,595,LOS,273,ACC,248,,0,319,400.511356
304,3G,595,LOS,273,DKR,1084,,0,319,2446.227434
305,3G,595,LOS,273,DLA,897,,0,319,763.8894162
306,3G,595,LOS,273,ROB,1063,,0,319,1512.467767
307,3G,595,OXB,5665,CKY,4162,,0,319,340.8441364
308,3G,595,OXB,5665,DKR,1084,,0,319,373.5629745
309,3G,595,ROB,1063,ACC,248,,0,319,1129.786906
310,3G,595,ROB,1063,FNA,1059,,0,319,409.5954725
311,3G,595,ROB,1063,LOS,273,,0,319,1512.467767
312,3H,\N,AKV,5506,YIK,5504,,0,DH8,178.158589
313,3H,\N,AKV,5506,YPX,6727,,0,DH8,97.60920602
314,3H,\N,XGR,5512,YVP,154,,0,DHT BET,157.4368109
315,3H,\N,YGL,62,YGW,5496,,0,DHT,184.2475132
316,3H,\N,YGL,62,YPX,6727,,0,73M,714.9073271
317,3H,\N,YGL,62,YUL,146,,0,73M,950.3942774
318,3H,\N,YGW,5496,YGL,62,,0,DHT,184.2475132
319,3H,\N,YGW,5496,YPH,5520,,0,BET,355.2159701
320,3H,\N,YGW,5496,YSK,5529,,0,DH8,167.4022484
321,3H,\N,YGW,5496,YUD,5515,,0,DH8,159.6485786
322,3H,\N,YGW,5496,YUL,146,,0,DH8,1127.193436
323,3H,\N,YGW,5496,YUY,149,,0,DH8,790.2106091
324,3H,\N,YIK,5504,AKV,5506,,0,DH8,178.158589
325,3H,\N,YIK,5504,YZG,5535,,0,DH8,119.6766658
326,3H,\N,YKG,5481,YPJ,5508,,0,DHT DH8,84.26943935
327,3H,\N,YKG,5481,YQC,5499,,0,DH8,115.2330615
328,3H,\N,YKG,5481,YVP,154,,0,DH8 DHT,232.7655648
329,3H,\N,YKL,80,YQB,111,,0,DH8,947.1713863
330,3H,\N,YKL,80,YVP,154,,0,DH8 BET,379.2177235
331,3H,\N,YKL,80,YWK,161,,0,BET,209.4603592
332,3H,\N,YKL,80,YZV,202,,0,BET DH8,510.7982154
333,3H,\N,YPH,5520,YPX,6727,,0,DH8 BET,181.1906668
334,3H,\N,YPH,5520,YUD,5515,,0,DH8,234.5100444
335,3H,\N,YPH,5520,YVP,154,,0,BET,565.1572427
336,3H,\N,YPJ,5508,YKG,5481,,0,DHT DH8,84.26943935
337,3H,\N,YPJ,5508,YTQ,6728,,0,DHT DH8,72.84606447
338,3H,\N,YPJ,5508,YVP,154,,0,DHT,149.7056499
339,3H,\N,YPX,6727,AKV,5506,,0,DH8,97.60920602
340,3H,\N,YPX,6727,YGL,62,,0,73M,714.9073271
341,3H,\N,YPX,6727,YPH,5520,,0,DH8,181.1906668
342,3H,\N,YPX,6727,YVP,154,,0,BET,550.4466421
343,3H,\N,YQB,111,YKL,80,,0,DH8,947.1713863
344,3H,\N,YQB,111,YUL,146,,0,DH8,232.970252
345,3H,\N,YQC,5499,YKG,5481,,0,DH8,115.2330615
346,3H,\N,YQC,5499,YWB,7253,,0,DH8,137.3005784
347,3H,\N,YSK,5529,YGW,5496,,0,DH8,167.4022484
348,3H,\N,YSK,5529,YUD,5515,,0,DH8,167.2745097
349,3H,\N,YTQ,6728,YPJ,5508,,0,DHT DH8,72.84606447
350,3H,\N,YTQ,6728,YVP,154,,0,DHT DH8,109.4703172
351,3H,\N,YUD,5515,YGW,5496,,0,DH8,159.6485786
352,3H,\N,YUD,5515,YPH,5520,,0,DH8,234.5100444
353,3H,\N,YUD,5515,YSK,5529,,0,DH8,167.2745097
354,3H,\N,YUL,146,YGL,62,,0,73M,950.3942774
355,3H,\N,YUL,146,YGW,5496,,0,DH8,1127.193436
356,3H,\N,YUL,146,YQB,111,,0,DH8,232.970252
357,3H,\N,YUL,146,YUY,149,,0,DH8,492.4663322
358,3H,\N,YUY,149,YGW,5496,,0,DH8,790.2106091
359,3H,\N,YUY,149,YUL,146,,0,DH8,492.4663322
360,3H,\N,YVP,154,XGR,5512,,0,DHT BET,157.4368109
361,3H,\N,YVP,154,YGW,5496,,0,BET,649.6913189
362,3H,\N,YVP,154,YKG,5481,,0,DH8,232.7655648
363,3H,\N,YVP,154,YKL,80,,0,DH8 BET,379.2177235
364,3H,\N,YVP,154,YPH,5520,,0,BET,565.1572427
365,3H,\N,YVP,154,YPJ,5508,,0,DHT,149.7056499
366,3H,\N,YVP,154,YPX,6727,,0,BET,550.4466421
367,3H,\N,YVP,154,YTQ,6728,,0,DHT DH8,109.4703172
368,3H,\N,YWB,7253,YQC,5499,,0,DH8,137.3005784
369,3H,\N,YWB,7253,YZG,5535,,0,DH8,206.5547833
370,3H,\N,YWK,161,YKL,80,,0,BET,209.4603592
371,3H,\N,YWK,161,YZV,202,,0,BET,302.9078535
372,3H,\N,YZG,5535,YIK,5504,,0,DH8,119.6766658
373,3H,\N,YZG,5535,YWB,7253,,0,DH8,206.5547833
374,3H,\N,YZV,202,YKL,80,,0,BET DH8,510.7982154
375,3H,\N,YZV,202,YWK,161,,0,BET,302.9078535
376,3J,5521,JIB,4119,DXB,2188,,0,737,1992.387514
377,3J,5521,JIB,4119,JED,2072,,0,737,1204.444112
378,3J,5521,JIB,4119,MGQ,5687,,0,737,1086.086008
379,3J,5521,MGQ,5687,NBO,4059,,0,737,1002.380653
380,3J,5521,NBO,4059,MGQ,5687,,0,737,1002.380653
381,3K,3021,BKK,3885,SIN,3316,,0,320,1416.903566
382,3K,3021,DRW,3999,SIN,3316,,0,320,3339.122636
383,3K,3021,HAK,4120,SIN,3316,,0,320,2182.844837
384,3K,3021,HGH,3386,SIN,3316,,0,320,3650.034764
385,3K,3021,HKG,3077,SIN,3316,,0,320,2565.575778
386,3K,3021,HKT,3179,SIN,3316,,0,320,980.221899
387,3K,3021,KIX,3992,MNL,2397,,0,320,2634.794395
388,3K,3021,KIX,3992,TPE,2276,,0,320,1702.933785
389,3K,3021,KUL,3304,SIN,3316,,0,320,297.4722211
390,3K,3021,MNL,2397,KIX,3992,,0,320,2634.794395
391,3K,3021,MNL,2397,SIN,3316,,0,320,2374.851648
392,3K,3021,PEN,3308,SIN,3316,,0,320,602.329345
393,3K,3021,PER,3351,SIN,3316,,0,320,3910.768635
394,3K,3021,PNH,3034,SIN,3316,,0,320,1137.661659
395,3K,3021,REP,3035,SIN,3316,,0,320,1341.215454
396,3K,3021,RGN,3239,SIN,3316,,0,320,1931.909474
397,3K,3021,SGN,3205,SIN,3316,,0,320,1093.016646
398,3K,3021,SIN,3316,BKK,3885,,0,320,1416.903566
399,3K,3021,SIN,3316,DRW,3999,,0,320,3339.122636
400,3K,3021,SIN,3316,HAK,4120,,0,320,2182.844837
401,3K,3021,SIN,3316,HGH,3386,,0,320,3650.034764
402,3K,3021,SIN,3316,HKG,3077,,0,320,2565.575778
403,3K,3021,SIN,3316,HKT,3179,,0,320,980.221899
404,3K,3021,SIN,3316,KUL,3304,,0,320,297.4722211
405,3K,3021,SIN,3316,MNL,2397,,0,320,2374.851648
406,3K,3021,SIN,3316,PEN,3308,,0,320,602.329345
407,3K,3021,SIN,3316,PER,3351,,0,320,3910.768635
408,3K,3021,SIN,3316,PNH,3034,,0,320,1137.661659
409,3K,3021,SIN,3316,REP,3035,,0,320,1341.215454
410,3K,3021,SIN,3316,RGN,3239,,0,320,1931.909474
411,3K,3021,SIN,3316,SGN,3205,,0,320,1093.016646
412,3K,3021,SIN,3316,SWA,4302,,0,320,2812.92548
413,3K,3021,SIN,3316,TPE,2276,,0,320,3222.382884
414,3K,3021,SWA,4302,SIN,3316,,0,320,2812.92548
